FILE;Date;Time;Latitude;Longitude;Altitude;Category;Severity;Commentary
G0041240.JPG;2020:04:15;(7, 1, 17, 1, 7, 1);46.77641;6.637051;466.279;5;1;
G0041241.JPG;2020:04:15;(7, 1, 17, 1, 12, 1);46.7765036;6.6371424;466.668;5;1;
G0041242.JPG;2020:04:15;(7, 1, 17, 1, 17, 1);46.7766035;6.6372378;467.125;4;2;
G0041243.JPG;2020:04:15;(7, 1, 17, 1, 22, 1);46.7766816;6.6373305;466.293;5;1;
G0041244.JPG;2020:04:15;(7, 1, 17, 1, 27, 1);46.7767607;6.6374377;465.156;5;1;
G0041245.JPG;2020:04:15;(7, 1, 17, 1, 32, 1);46.7768462;6.6375518;462.591;5;1;
G0041246.JPG;2020:04:15;(7, 1, 17, 1, 37, 1);46.776943;6.6376478;464.174;4;2;
G0041247.JPG;2020:04:15;(7, 1, 17, 1, 42, 1);46.777036;6.6377495;464.03;5;1;
G0041248.JPG;2020:04:15;(7, 1, 17, 1, 47, 1);46.7771108;6.6378212;463.617;5;1;
G0041249.JPG;2020:04:15;(7, 1, 17, 1, 52, 1);46.7772046;6.6378198;469.436;5;1;curb ramp e.o.
G0041250.JPG;2020:04:15;(7, 1, 17, 1, 57, 1);46.7772112;6.6377777;476.186;5;1;
G0041251.JPG;2020:04:15;(7, 1, 18, 1, 2, 1);46.7771713;6.6377177;475.217;5;1;
G0041252.JPG;2020:04:15;(7, 1, 18, 1, 7, 1);46.7770911;6.6376323;475.043;5;1;
G0041253.JPG;2020:04:15;(7, 1, 18, 1, 12, 1);46.7770022;6.6375226;474.625;5;1;
G0041254.JPG;2020:04:15;(7, 1, 18, 1, 17, 1);46.7769024;6.6374017;473.808;5;1;
G0041255.JPG;2020:04:15;(7, 1, 18, 1, 22, 1);46.7767994;6.6372739;474.502;5;1;
G0041256.JPG;2020:04:15;(7, 1, 18, 1, 27, 1);46.776692;6.6371549;475.043;5;1;
G0041257.JPG;2020:04:15;(7, 1, 18, 1, 32, 1);46.7765863;6.6370303;475.647;5;1;
G0041258.JPG;2020:04:15;(7, 1, 18, 1, 37, 1);46.7764985;6.6369454;476.147;5;1;
G0041259.JPG;2020:04:15;(7, 1, 18, 1, 42, 1);46.7764159;6.6369538;475.789;5;1;curb ramp e.o.
G0041260.JPG;2020:04:15;(7, 1, 18, 1, 47, 1);46.7763655;6.6369965;476.493;5;1;
G0041261.JPG;2020:04:15;(7, 1, 18, 1, 52, 1);46.7762639;6.6371191;475.267;6;2;
G0041262.JPG;2020:04:15;(7, 1, 18, 1, 57, 1);46.7761684;6.6372537;476.383;6;2;
G0041263.JPG;2020:04:15;(7, 1, 19, 1, 2, 1);46.7760518;6.6373785;478.257;5;1;
G0041264.JPG;2020:04:15;(7, 1, 19, 1, 7, 1);46.7759515;6.6375186;476.512;5;1;
G0041265.JPG;2020:04:15;(7, 1, 19, 1, 12, 1);46.7758458;6.6376917;478.181;5;1;
G0041266.JPG;2020:04:15;(7, 1, 19, 1, 17, 1);46.7757589;6.6378452;478.527;5;1;
G0041267.JPG;2020:04:15;(7, 1, 19, 1, 22, 1);46.7756534;6.6380037;477.632;5;1;
G0041268.JPG;2020:04:15;(7, 1, 19, 1, 27, 1);46.7755446;6.6381706;478.534;5;1;
G0041269.JPG;2020:04:15;(7, 1, 19, 1, 32, 1);46.7754544;6.6383278;478.39;5;1;
G0041270.JPG;2020:04:15;(7, 1, 19, 1, 37, 1);46.7753562;6.6384933;478.492;5;1;
G0041271.JPG;2020:04:15;(7, 1, 19, 1, 42, 1);46.7752658;6.6386433;478.575;5;1;
G0041272.JPG;2020:04:15;(7, 1, 19, 1, 47, 1);46.7751899;6.6387715;478.847;5;1;
G0041273.JPG;2020:04:15;(7, 1, 19, 1, 52, 1);46.7752239;6.6388432;477.909;5;1;
G0041274.JPG;2020:04:15;(7, 1, 19, 1, 57, 1);46.7752787;6.6389517;475.402;5;1;
G0041275.JPG;2020:04:15;(7, 1, 20, 1, 2, 1);46.7753384;6.6390916;475.425;5;1;
G0041276.JPG;2020:04:15;(7, 1, 20, 1, 7, 1);46.7754192;6.6392187;473.608;5;1;
G0041277.JPG;2020:04:15;(7, 1, 20, 1, 12, 1);46.7755231;6.6393351;474.894;5;1;
G0041278.JPG;2020:04:15;(7, 1, 20, 1, 17, 1);46.7756145;6.6394683;475.96;5;1;
G0041279.JPG;2020:04:15;(7, 1, 20, 1, 22, 1);46.7757256;6.6395877;474.657;5;1;
G0041280.JPG;2020:04:15;(7, 1, 20, 1, 27, 1);46.7758074;6.6396997;472.103;5;1;
G0041281.JPG;2020:04:15;(7, 1, 20, 1, 32, 1);46.7758891;6.6398205;469.819;5;1;
G0041282.JPG;2020:04:15;(7, 1, 20, 1, 37, 1);46.7759697;6.6399294;466.752;5;1;
G0041283.JPG;2020:04:15;(7, 1, 20, 1, 42, 1);46.7760517;6.6400068;468.4;5;1;
G0041284.JPG;2020:04:15;(7, 1, 20, 1, 47, 1);46.7761142;6.640024;475.985;5;1;curb ramp e.o.
G0041285.JPG;2020:04:15;(7, 1, 20, 1, 52, 1);46.7761172;6.6400279;476.999;5;1;curb ramp e.o.
G0041286.JPG;2020:04:15;(7, 1, 20, 1, 57, 1);46.7761087;6.6400511;478.604;5;1;
G0041287.JPG;2020:04:15;(7, 1, 21, 1, 2, 1);46.7760447;6.6401841;478.352;5;1;
G0041288.JPG;2020:04:15;(7, 1, 21, 1, 7, 1);46.7759672;6.640339;477.705;5;1;
G0041289.JPG;2020:04:15;(7, 1, 21, 1, 12, 1);46.7759036;6.6404342;473.233;5;1;
G0041290.JPG;2020:04:15;(7, 1, 21, 1, 17, 1);46.775832;6.6405487;468.954;5;1;
G0041291.JPG;2020:04:15;(7, 1, 21, 1, 22, 1);46.775752;6.640723;471.078;5;1;
G0041292.JPG;2020:04:15;(7, 1, 21, 1, 27, 1);46.7756614;6.6409284;473.782;5;1;
G0041293.JPG;2020:04:15;(7, 1, 21, 1, 32, 1);46.7755707;6.6410823;475.321;5;1;
G0041294.JPG;2020:04:15;(7, 1, 21, 1, 37, 1);46.7754402;6.6410892;473.534;5;1;
G0041295.JPG;2020:04:15;(7, 1, 21, 1, 42, 1);46.7753111;6.6410549;471.148;5;1;
G0041296.JPG;2020:04:15;(7, 1, 21, 1, 47, 1);46.7751588;6.6411074;475.4;5;1;
G0041297.JPG;2020:04:15;(7, 1, 21, 1, 52, 1);46.7750277;6.6411165;475.451;5;1;
G0041298.JPG;2020:04:15;(7, 1, 21, 1, 57, 1);46.7748889;6.6411311;476.813;5;1;
G0041299.JPG;2020:04:15;(7, 1, 22, 1, 2, 1);46.7747529;6.6411155;477.471;5;1;
G0041300.JPG;2020:04:15;(7, 1, 22, 1, 7, 1);46.7746031;6.6410889;476.974;5;1;
G0041301.JPG;2020:04:15;(7, 1, 22, 1, 12, 1);46.7744334;6.6410425;477.365;5;1;
G0041302.JPG;2020:04:15;(7, 1, 22, 1, 17, 1);46.7742902;6.6409667;477.372;5;1;
G0041303.JPG;2020:04:15;(7, 1, 22, 1, 22, 1);46.7741882;6.6408146;475.91;5;1;curb ramp e.o.
G0041304.JPG;2020:04:15;(7, 1, 22, 1, 27, 1);46.7742031;6.6406266;474.358;5;1;
G0041305.JPG;2020:04:15;(7, 1, 22, 1, 32, 1);46.774258;6.6405092;475.208;5;1;
G0041306.JPG;2020:04:15;(7, 1, 22, 1, 37, 1);46.7743348;6.6403558;473.659;5;1;
G0041307.JPG;2020:04:15;(7, 1, 22, 1, 42, 1);46.7744199;6.640219;470.103;5;1;
G0041308.JPG;2020:04:15;(7, 1, 22, 1, 47, 1);46.7745022;6.6400828;466.701;5;1;
G0041309.JPG;2020:04:15;(7, 1, 22, 1, 52, 1);46.7745846;6.6399201;466.652;5;1;
G0041310.JPG;2020:04:15;(7, 1, 22, 1, 57, 1);46.7746661;6.6397606;464.71;5;1;
G0041311.JPG;2020:04:15;(7, 1, 23, 1, 2, 1);46.774757;6.6395952;463.601;5;1;
G0041312.JPG;2020:04:15;(7, 1, 23, 1, 7, 1);46.7748412;6.6394557;462.109;5;1;
G0041313.JPG;2020:04:15;(7, 1, 23, 1, 12, 1);46.7749192;6.6393167;460.936;5;1;
G0041314.JPG;2020:04:15;(7, 1, 23, 1, 17, 1);46.7750059;6.6391876;458.129;5;1;
G0041315.JPG;2020:04:15;(7, 1, 23, 1, 22, 1);46.775073;6.6390812;457.011;5;1;
G0041316.JPG;2020:04:15;(7, 1, 23, 1, 27, 1);46.7751279;6.6390533;459.593;5;1;
G0041317.JPG;2020:04:15;(7, 1, 23, 1, 32, 1);46.7751993;6.6391321;461.442;5;1;
G0041318.JPG;2020:04:15;(7, 1, 23, 1, 37, 1);46.7752804;6.6392352;464.538;5;1;
G0041319.JPG;2020:04:15;(7, 1, 23, 1, 42, 1);46.7753478;6.6393278;461.913;5;1;
G0041320.JPG;2020:04:15;(7, 1, 23, 1, 47, 1);46.7754685;6.6394332;465.971;5;1;
G0041321.JPG;2020:04:15;(7, 1, 23, 1, 52, 1);46.7755713;6.6395481;466.138;5;1;
G0041322.JPG;2020:04:15;(7, 1, 23, 1, 57, 1);46.7756554;6.6396458;461.246;5;1;
G0041323.JPG;2020:04:15;(7, 1, 24, 1, 2, 1);46.7757504;6.6397487;456.473;5;1;
G0041324.JPG;2020:04:15;(7, 1, 24, 1, 7, 1);46.7758303;6.6398674;453.259;5;1;
G0041325.JPG;2020:04:15;(7, 1, 24, 1, 12, 1);46.7759317;6.6399493;453.315;5;1;
G0041326.JPG;2020:04:15;(7, 1, 24, 1, 17, 1);46.7760018;6.6400324;453.627;5;1;
G0041327.JPG;2020:04:15;(7, 1, 24, 1, 22, 1);46.7761075;6.6400679;462.965;5;1;curb ramp e.o.
G0041328.JPG;2020:04:15;(7, 1, 24, 1, 27, 1);46.776165;6.6400644;471.566;5;1;
G0041329.JPG;2020:04:15;(7, 1, 24, 1, 32, 1);46.7761923;6.6400398;474.369;6;2;
G0041330.JPG;2020:04:15;(7, 1, 24, 1, 37, 1);46.7762633;6.6399533;472.719;6;2;
G0041331.JPG;2020:04:15;(7, 1, 24, 1, 42, 1);46.7763417;6.6398164;470.907;6;2;
G0041332.JPG;2020:04:15;(7, 1, 24, 1, 47, 1);46.7764349;6.6396886;466.254;6;2;
G0041333.JPG;2020:04:15;(7, 1, 24, 1, 52, 1);46.776508;6.6395656;463.711;3;4;
G0041334.JPG;2020:04:15;(7, 1, 24, 1, 57, 1);46.7765654;6.6394035;461.256;6;2;
G0041335.JPG;2020:04:15;(7, 1, 25, 1, 2, 1);46.7766327;6.6392569;458.128;6;2;
G0041336.JPG;2020:04:15;(7, 1, 25, 1, 7, 1);46.7767224;6.6390906;456.621;6;2;
G0041337.JPG;2020:04:15;(7, 1, 25, 1, 12, 1);46.7768223;6.6389469;456.379;6;2;
G0041338.JPG;2020:04:15;(7, 1, 25, 1, 17, 1);46.776929;6.6387587;457.867;6;2;
G0041339.JPG;2020:04:15;(7, 1, 25, 1, 22, 1);46.7770321;6.6386052;458.511;6;2;
G0041340.JPG;2020:04:15;(7, 1, 25, 1, 27, 1);46.7770893;6.6384407;458.386;6;2;
G0041341.JPG;2020:04:15;(7, 1, 25, 1, 32, 1);46.7771434;6.6383211;453.362;6;2;
G0041342.JPG;2020:04:15;(7, 1, 25, 1, 37, 1);46.7771839;6.638195;447.796;6;2;
G0041343.JPG;2020:04:15;(7, 1, 25, 1, 42, 1);46.7772474;6.6380803;451.062;5;1;curb ramp e.o.
G0041344.JPG;2020:04:15;(7, 1, 25, 1, 47, 1);46.7772996;6.6379909;464.935;5;1;curb ramp e.o.
G0041345.JPG;2020:04:15;(7, 1, 25, 1, 52, 1);46.7772696;6.6379078;471.751;5;1;
G0041346.JPG;2020:04:15;(7, 1, 25, 1, 57, 1);46.7772188;6.6379386;478.337;5;1;
G0041347.JPG;2020:04:15;(7, 1, 26, 1, 2, 1);46.777144;6.6380346;478.171;5;1;
G0041348.JPG;2020:04:15;(7, 1, 26, 1, 7, 1);46.7770749;6.6381656;476.669;5;1;
G0041349.JPG;2020:04:15;(7, 1, 26, 1, 12, 1);46.7769942;6.6382712;474.738;5;1;
G0041350.JPG;2020:04:15;(7, 1, 26, 1, 17, 1);46.7769132;6.6384386;474.447;5;1;
G0041351.JPG;2020:04:15;(7, 1, 26, 1, 22, 1);46.7768327;6.6385967;474.124;5;1;
G0041352.JPG;2020:04:15;(7, 1, 26, 1, 27, 1);46.7767665;6.6386866;467.793;5;1;
G0041353.JPG;2020:04:15;(7, 1, 26, 1, 32, 1);46.7766798;6.6388235;465.707;5;1;
G0041354.JPG;2020:04:15;(7, 1, 26, 1, 37, 1);46.7766142;6.6389193;468.076;5;1;
G0041355.JPG;2020:04:15;(7, 1, 26, 1, 42, 1);46.7765838;6.6388699;471.056;5;1;
G0041356.JPG;2020:04:15;(7, 1, 26, 1, 47, 1);46.7764807;6.6388653;477.092;5;1;
G0041357.JPG;2020:04:15;(7, 1, 26, 1, 52, 1);46.7763975;6.6387524;476.666;5;1;
G0041358.JPG;2020:04:15;(7, 1, 26, 1, 57, 1);46.7763861;6.6387257;474.558;4;2;
G0041359.JPG;2020:04:15;(7, 1, 27, 1, 2, 1);46.7763339;6.6386422;470.997;4;2;
G0041360.JPG;2020:04:15;(7, 1, 27, 1, 7, 1);46.7762265;6.6385203;473.341;4;2;
G0041361.JPG;2020:04:15;(7, 1, 27, 1, 12, 1);46.7761433;6.6383643;473.854;5;1;
G0041362.JPG;2020:04:15;(7, 1, 27, 1, 17, 1);46.7760471;6.6381982;472.671;5;1;
G0041363.JPG;2020:04:15;(7, 1, 27, 1, 22, 1);46.7759271;6.6380403;471.396;5;1;
G0041364.JPG;2020:04:15;(7, 1, 27, 1, 27, 1);46.7759045;6.6379182;469.959;5;1;
G0041365.JPG;2020:04:15;(7, 1, 27, 1, 32, 1);46.775944;6.6378401;466.837;5;1;
G0041366.JPG;2020:04:15;(7, 1, 27, 1, 37, 1);46.7759679;6.6377653;467.952;5;1;
G0041367.JPG;2020:04:15;(7, 1, 27, 1, 42, 1);46.7759148;6.6377516;471.899;5;1;
G0041368.JPG;2020:04:15;(7, 1, 27, 1, 47, 1);46.7758182;6.6378457;474.991;5;1;
G0041369.JPG;2020:04:15;(7, 1, 27, 1, 52, 1);46.7758508;6.6379619;473.339;5;1;
G0041370.JPG;2020:04:15;(7, 1, 27, 1, 57, 1);46.7759339;6.6381087;472.831;5;1;
G0041371.JPG;2020:04:15;(7, 1, 28, 1, 2, 1);46.7759902;6.6382396;473.676;5;1;
G0041372.JPG;2020:04:15;(7, 1, 28, 1, 7, 1);46.7760507;6.6383324;472.571;5;1;
G0041373.JPG;2020:04:15;(7, 1, 28, 1, 12, 1);46.7760647;6.6383459;473.95;5;1;
G0041374.JPG;2020:04:15;(7, 1, 28, 1, 17, 1);46.7760671;6.638354;475.237;5;1;
G0051375.JPG;2020:04:17;(6, 1, 29, 1, 10, 1);46.7768694;6.6388792;555.057;5;1;
G0051376.JPG;2020:04:17;(6, 1, 29, 1, 15, 1);46.7768805;6.6389082;553.77;5;1;
G0051377.JPG;2020:04:17;(6, 1, 29, 1, 20, 1);46.7769578;6.6390277;553.531;5;1;
G0051378.JPG;2020:04:17;(6, 1, 29, 1, 25, 1);46.7770651;6.6390817;554.844;5;1;
G0051379.JPG;2020:04:17;(6, 1, 29, 1, 30, 1);46.7768903;6.6393068;534.861;5;1;
G0051380.JPG;2020:04:17;(6, 1, 29, 1, 35, 1);46.7765302;6.6393893;495.914;5;1;
G0051381.JPG;2020:04:17;(6, 1, 29, 1, 40, 1);46.7764417;6.6395215;490.511;3;1;
G0051382.JPG;2020:04:17;(6, 1, 29, 1, 45, 1);46.7763606;6.6396647;487.629;5;1;
G0051383.JPG;2020:04:17;(6, 1, 29, 1, 50, 1);46.7762708;6.6398159;487.424;5;1;
G0051384.JPG;2020:04:17;(6, 1, 29, 1, 55, 1);46.7761862;6.639966;486.05;5;1;
G0051385.JPG;2020:04:17;(6, 1, 30, 1, 0, 1);46.7761156;6.6401055;484.246;5;1;
G0051386.JPG;2020:04:17;(6, 1, 30, 1, 5, 1);46.7760333;6.6402361;483.148;5;1;
G0051387.JPG;2020:04:17;(6, 1, 30, 1, 10, 1);46.775965;6.6403753;481.606;5;1;
G0051388.JPG;2020:04:17;(6, 1, 30, 1, 15, 1);46.7758941;6.640495;480.549;5;1;
G0051389.JPG;2020:04:17;(6, 1, 30, 1, 20, 1);46.7758189;6.640645;481.066;5;1;
G0051390.JPG;2020:04:17;(6, 1, 30, 1, 25, 1);46.7757427;6.6407947;482.072;5;1;
G0051391.JPG;2020:04:17;(6, 1, 30, 1, 30, 1);46.7756712;6.6409499;482.466;5;1;
G0051392.JPG;2020:04:17;(6, 1, 30, 1, 35, 1);46.7755958;6.6410996;481.95;5;1;
G0051393.JPG;2020:04:17;(6, 1, 30, 1, 40, 1);46.7754948;6.6411818;481.332;5;1;
G0051394.JPG;2020:04:17;(6, 1, 30, 1, 45, 1);46.775383;6.641176;479.489;5;1;
G0051395.JPG;2020:04:17;(6, 1, 30, 1, 50, 1);46.775273;6.6411631;477.976;5;1;
G0051396.JPG;2020:04:17;(6, 1, 30, 1, 55, 1);46.775137;6.6411651;477.869;5;1;
G0051397.JPG;2020:04:17;(6, 1, 31, 1, 0, 1);46.7750099;6.6411685;477.811;5;1;
G0051398.JPG;2020:04:17;(6, 1, 31, 1, 5, 1);46.7749004;6.6411433;475.641;5;1;
G0051399.JPG;2020:04:17;(6, 1, 31, 1, 10, 1);46.7747644;6.6411526;478.169;5;1;
G0051400.JPG;2020:04:17;(6, 1, 31, 1, 15, 1);46.7746377;6.6411227;478.204;5;1;
G0051401.JPG;2020:04:17;(6, 1, 31, 1, 20, 1);46.7744883;6.6411059;479.446;5;1;
G0051402.JPG;2020:04:17;(6, 1, 31, 1, 25, 1);46.7743462;6.6410544;479.486;5;1;
G0051403.JPG;2020:04:17;(6, 1, 31, 1, 30, 1);46.7742221;6.6409714;476.804;5;1;
G0051404.JPG;2020:04:17;(6, 1, 31, 1, 35, 1);46.7741526;6.6408132;475.252;5;1;
G0051405.JPG;2020:04:17;(6, 1, 31, 1, 40, 1);46.7741883;6.6406474;473.061;5;1;
G0051406.JPG;2020:04:17;(6, 1, 31, 1, 45, 1);46.7742734;6.6405195;473.896;5;1;
G0051407.JPG;2020:04:17;(6, 1, 31, 1, 50, 1);46.7743649;6.640353;477.223;5;1;
G0051408.JPG;2020:04:17;(6, 1, 31, 1, 55, 1);46.7744566;6.6401809;479.527;5;1;
G0051409.JPG;2020:04:17;(6, 1, 32, 1, 0, 1);46.774536;6.6400442;478.413;5;1;
G0051410.JPG;2020:04:17;(6, 1, 32, 1, 5, 1);46.7746004;6.6399122;479.894;5;1;
G0051411.JPG;2020:04:17;(6, 1, 32, 1, 10, 1);46.7746511;6.6398029;481.906;5;1;
G0051412.JPG;2020:04:17;(6, 1, 32, 1, 15, 1);46.7746438;6.6397871;481.65;5;1;
G0051413.JPG;2020:04:17;(6, 1, 32, 1, 20, 1);46.7746119;6.6398372;480.879;5;1;
G0051414.JPG;2020:04:17;(6, 1, 32, 1, 25, 1);46.7745526;6.6399371;480.594;5;1;
G0051415.JPG;2020:04:17;(6, 1, 32, 1, 30, 1);46.7744899;6.6400533;478.248;5;1;
G0051416.JPG;2020:04:17;(6, 1, 32, 1, 35, 1);46.7744252;6.6401833;477.054;5;1;
G0051417.JPG;2020:04:17;(6, 1, 32, 1, 40, 1);46.7743416;6.640318;477.103;5;1;
G0051418.JPG;2020:04:17;(6, 1, 32, 1, 45, 1);46.7742621;6.6404512;477.677;5;1;
G0051419.JPG;2020:04:17;(6, 1, 32, 1, 50, 1);46.7741959;6.6405769;476.04;5;1;
G0051420.JPG;2020:04:17;(6, 1, 32, 1, 55, 1);46.7741738;6.6406875;475.912;5;1;
G0051421.JPG;2020:04:17;(6, 1, 33, 1, 0, 1);46.7741679;6.6407403;476.694;5;1;curb ramp e.o
G0051422.JPG;2020:04:17;(6, 1, 33, 1, 5, 1);46.7741604;6.6407579;477.506;5;1;curb ramp e.o
G0051423.JPG;2020:04:17;(6, 1, 33, 1, 10, 1);46.7741074;6.6407876;478.041;5;1;curb ramp e.o
G0051424.JPG;2020:04:17;(6, 1, 33, 1, 15, 1);46.7740752;6.6407824;478.904;5;1;curb ramp e.o
G0051425.JPG;2020:04:17;(6, 1, 33, 1, 20, 1);46.7740233;6.64074;479.887;5;1;curb ramp e.o
G0051426.JPG;2020:04:17;(6, 1, 33, 1, 25, 1);46.7739381;6.6407014;480.276;5;1;
G0051427.JPG;2020:04:17;(6, 1, 33, 1, 30, 1);46.7738564;6.6407407;478.306;5;1;curb ramp e.o
G0051428.JPG;2020:04:17;(6, 1, 33, 1, 35, 1);46.7738388;6.6407404;477.848;5;1;curb ramp e.o
G0051429.JPG;2020:04:17;(6, 1, 33, 1, 40, 1);46.7738251;6.6407548;478.48;5;1;curb ramp e.o
G0051430.JPG;2020:04:17;(6, 1, 33, 1, 45, 1);46.7738237;6.6407527;478.067;5;1;curb ramp e.o
G0051431.JPG;2020:04:17;(6, 1, 33, 1, 50, 1);46.7737893;6.6407461;478.938;4;2;
G0051432.JPG;2020:04:17;(6, 1, 33, 1, 55, 1);46.7737189;6.6406972;477.23;5;1;
G0051433.JPG;2020:04:17;(6, 1, 34, 1, 0, 1);46.7736212;6.6406479;476.244;5;1;
G0051434.JPG;2020:04:17;(6, 1, 34, 1, 5, 1);46.7735043;6.6405943;475.76;5;1;
G0051435.JPG;2020:04:17;(6, 1, 34, 1, 10, 1);46.7733914;6.6405482;475;5;1;
G0051436.JPG;2020:04:17;(6, 1, 34, 1, 15, 1);46.773321;6.6405317;476.003;5;1;
G0051437.JPG;2020:04:17;(6, 1, 34, 1, 20, 1);46.7733131;6.6405335;477.387;5;1;
G0051438.JPG;2020:04:17;(6, 1, 34, 1, 25, 1);46.773288;6.6404907;478.837;5;1;
G0051439.JPG;2020:04:17;(6, 1, 34, 1, 30, 1);46.7733152;6.6403839;478.065;5;1;
G0051440.JPG;2020:04:17;(6, 1, 34, 1, 35, 1);46.7733538;6.6402394;476.881;5;1;
G0051441.JPG;2020:04:17;(6, 1, 34, 1, 40, 1);46.7734223;6.6400791;476.008;5;1;
G0051442.JPG;2020:04:17;(6, 1, 34, 1, 45, 1);46.7735111;6.6398954;475.92;5;1;
G0051443.JPG;2020:04:17;(6, 1, 34, 1, 50, 1);46.7735912;6.639721;474.902;5;1;
G0051444.JPG;2020:04:17;(6, 1, 34, 1, 55, 1);46.7737008;6.6395451;476.477;5;1;
G0051445.JPG;2020:04:17;(6, 1, 35, 1, 0, 1);46.7738043;6.6393811;476.827;5;1;
G0051446.JPG;2020:04:17;(6, 1, 35, 1, 5, 1);46.7739006;6.6392037;476.799;5;1;
G0051447.JPG;2020:04:17;(6, 1, 35, 1, 10, 1);46.773981;6.6390366;477.972;5;1;
G0051448.JPG;2020:04:17;(6, 1, 35, 1, 15, 1);46.7740587;6.6389112;478.196;5;1;
G0051449.JPG;2020:04:17;(6, 1, 35, 1, 20, 1);46.7740765;6.6388613;478.916;3;2;
G0051450.JPG;2020:04:17;(6, 1, 35, 1, 25, 1);46.7740987;6.6388034;478.32;5;1;
G0051451.JPG;2020:04:17;(6, 1, 35, 1, 30, 1);46.7741367;6.6387334;478.534;4;2;
G0051452.JPG;2020:04:17;(6, 1, 35, 1, 35, 1);46.7741711;6.6386741;479.581;4;2;
G0051453.JPG;2020:04:17;(6, 1, 35, 1, 40, 1);46.7741978;6.6386173;480.029;4;2;
G0051454.JPG;2020:04:17;(6, 1, 35, 1, 45, 1);46.7742369;6.6385847;480.24;5;1;
G0051455.JPG;2020:04:17;(6, 1, 35, 1, 50, 1);46.774208;6.6386026;481.305;4;2;
G0051456.JPG;2020:04:17;(6, 1, 35, 1, 55, 1);46.7741699;6.6386598;481.996;4;2;
G0051457.JPG;2020:04:17;(6, 1, 36, 1, 0, 1);46.7741268;6.6387298;481.815;4;2;
G0051458.JPG;2020:04:17;(6, 1, 36, 1, 5, 1);46.7740984;6.6387646;481.397;5;1;
G0051459.JPG;2020:04:17;(6, 1, 36, 1, 10, 1);46.7740509;6.6388343;480.261;5;1;
G0051460.JPG;2020:04:17;(6, 1, 36, 1, 15, 1);46.7739752;6.6389846;479.476;5;1;
G0051461.JPG;2020:04:17;(6, 1, 36, 1, 20, 1);46.7739013;6.639141;477.398;5;1;
G0051462.JPG;2020:04:17;(6, 1, 36, 1, 25, 1);46.77382;6.6392752;473.691;5;1;
G0051463.JPG;2020:04:17;(6, 1, 36, 1, 30, 1);46.7737451;6.6394156;471.675;5;1;
G0051464.JPG;2020:04:17;(6, 1, 36, 1, 35, 1);46.7736697;6.639568;471.412;5;1;
G0051465.JPG;2020:04:17;(6, 1, 36, 1, 40, 1);46.7735805;6.6397018;469.202;5;1;
G0051466.JPG;2020:04:17;(6, 1, 36, 1, 45, 1);46.773496;6.6398426;468.917;5;1;
G0051467.JPG;2020:04:17;(6, 1, 36, 1, 50, 1);46.7734158;6.6399998;470.474;5;1;
G0051468.JPG;2020:04:17;(6, 1, 36, 1, 55, 1);46.7733603;6.6401719;471.937;5;1;
G0051469.JPG;2020:04:17;(6, 1, 37, 1, 0, 1);46.7733009;6.6403238;471.647;5;1;
G0051470.JPG;2020:04:17;(6, 1, 37, 1, 5, 1);46.7732091;6.6403622;473.877;5;1;
G0051471.JPG;2020:04:17;(6, 1, 37, 1, 10, 1);46.7730734;6.640363;476.796;5;1;
G0051472.JPG;2020:04:17;(6, 1, 37, 1, 15, 1);46.7729358;6.6403437;478.042;5;1;
G0051473.JPG;2020:04:17;(6, 1, 37, 1, 20, 1);46.7728154;6.6402963;478.585;5;1;
G0051474.JPG;2020:04:17;(6, 1, 37, 1, 25, 1);46.7727071;6.6402458;477.656;5;1;
G0051475.JPG;2020:04:17;(6, 1, 37, 1, 30, 1);46.7725955;6.6401768;477.565;5;1;
G0051476.JPG;2020:04:17;(6, 1, 37, 1, 35, 1);46.7725546;6.6401569;479.555;5;1;
G0051477.JPG;2020:04:17;(6, 1, 37, 1, 40, 1);46.7725394;6.640132;479.878;5;1;
G0051478.JPG;2020:04:17;(6, 1, 37, 1, 45, 1);46.7725929;6.6400266;481.032;5;1;
G0051479.JPG;2020:04:17;(6, 1, 37, 1, 50, 1);46.7726878;6.6398641;481.395;5;1;
G0051480.JPG;2020:04:17;(6, 1, 37, 1, 55, 1);46.7727813;6.6397015;480.921;5;1;
G0051481.JPG;2020:04:17;(6, 1, 38, 1, 0, 1);46.7728778;6.6395351;480.636;5;1;
G0051482.JPG;2020:04:17;(6, 1, 38, 1, 5, 1);46.77297;6.6393782;480.582;5;1;
G0051483.JPG;2020:04:17;(6, 1, 38, 1, 10, 1);46.7730489;6.6392484;481.352;5;1;
G0051484.JPG;2020:04:17;(6, 1, 38, 1, 15, 1);46.7731252;6.6391331;482.056;5;1;
G0051485.JPG;2020:04:17;(6, 1, 38, 1, 20, 1);46.7731925;6.6390057;480.859;5;1;
G0051486.JPG;2020:04:17;(6, 1, 38, 1, 25, 1);46.7732734;6.6388645;480.327;5;1;
G0051487.JPG;2020:04:17;(6, 1, 38, 1, 30, 1);46.7733616;6.6387188;482.322;5;1;
G0051488.JPG;2020:04:17;(6, 1, 38, 1, 35, 1);46.7734401;6.6386037;482.832;5;1;
G0051489.JPG;2020:04:17;(6, 1, 38, 1, 40, 1);46.7735376;6.6384568;483.317;5;1;
G0051490.JPG;2020:04:17;(6, 1, 38, 1, 45, 1);46.7736381;6.6382958;483.551;5;1;
G0051491.JPG;2020:04:17;(6, 1, 38, 1, 50, 1);46.7737354;6.6381459;483.985;5;1;
